Country Code,Countries/territories,Region,Year,Population group selected,Population analysed,% pop analysed of tot country pop,Population in Phase 3 or above #,Population in Phase 3 or above %,Population in Phase 1 #,Population in Phase 1 %,Population in Phase 2 #,Population in Phase 2 %,Population in Phase 3 #,Population in Phase 3 %,Population in Phase 4 #,Population in Phase 4 %,Population in Phase 5 #,Population in Phase 5 %,Major Food Crisis,Primary driver,Secondary driver,Tertiary driver,Total country population,Total country GDP (US$),GDP per capita (US$)
MMR,Myanmar,ASIA,2019,Whole country,54045422.0,1.0,711980.0,0.01,53311422,0.986418831182408,22020.0,0.00040743506452775965,,,,,,,N,Conflict/insecurity,,,52640713.0,75065106227.6892,1425.98954211903
MNE,Montenegro,EU,2019,,,,,,,,,,,,,,,,,,,,626753.0,5542054181.12616,8842.48528706869
MNG,Mongolia,ASIA,2019,,,,,,,,,,,,,,,,,,,,3267673.0,14206359017.5143,4347.54610314873
MOZ,Mozambique,CS AFRICA,2019,Whole country,4983961.0,0.1785738829066409,1689408.0,0.34,1693964,0.3398830769341895,1600589.0,0.32,1424615.0,0.29,264793.0,0.05,0.0,0.0,Y,Weather extremes,,,29884380.0,15512759046.672,519.09255091362
MRT,Mauritania,WEST AFRICA,2019,Whole country,4077344.0,0.87,606647.0,0.15,2318998,0.5687521092161957,1151699.0,0.2824630445701908,565817.0,0.14,40830.0,0.01,0.0,0.0,N,Weather extremes,,,4467708.0,7894764885.82312,1767.072710621
MUS,Mauritius,CS AFRICA,2019,,,,,,,,,,,,,,,,,,,,1265985.0,14436346979.6355,11403.2527870674
MWI,Malawi,CS AFRICA,2019,Whole country,15329133.0,0.82,3306391.0,0.22,6914281,0.45617178740637193,5030024.0,0.33,2857238.0,0.19,449153.0,0.03,0.0,0.0,Y,Weather extremes,,,19025752.0,11051865579.8121,580.889816066776
MYS,Malaysia,ASIA,2019,,,,,,,,,,,,,,,,,,,,33440596.0,365177721021.516,10920.191763972
NAM,Namibia,CS AFRICA,2019,,2413643.0,0.9673919839679359,429274.0,0.18,1134928,0.47021369771751664,849441.0,0.35,429274.0,0.18,0.0,0.0,0.0,0.0,N,Weather extremes,,,2650494.0,12541928303.48,4731.9210318831
NER,Niger,WEST AFRICA,2019,Whole country,21915357.0,1.0,1444905.0,0.06614358376955873,16010628,0.7305666067862824,4459824.0,0.20415788051220565,1358827.0,0.062003416143300794,86078.0,0.0,0.0,0.0,Y,Conflict/insecurity,,,22947757.0,12889555561.2299,561.691304349698
NGA,Nigeria,WEST AFRICA,2019,Whole country,103665605.0,0.5158468018829431,4997836.0,0.05,79696691,0.7704596138709652,18797647.0,0.18163734795501715,4576694.0,0.044312979810719064,421147.0,0.0,0.0,0.0,Y,Conflict/insecurity,,,209485641.0,474517490844.461,2265.15520863056
NIC,Nicaragua,LAC,2019,,6000000.0,1.0,80000.0,0.01,merged with Phase 2 ,,5920000.0,0.9866666666666667,,,,,,,N,Weather extremes,,,6483657.0,12699023614.245,1958.62051528095
NPL,Nepal,ASIA,2019,Whole country,,,,,,,,,,,,,,,,,,,28414064.0,34186180699.0255,1203.14294706401
PAK,Pakistan,ASIA,2019,Whole country,5961083.0,0.027525606630803685,3067706.0,0.51,1497676,0.25124226587685494,1395701.0,0.23,2055792.0,0.34,1011914.0,0.17,0.0,0.0,Y,Weather extremes,,,230800899.0,320909472770.669,1390.41690981745
PER,Peru,LAC,2019,Migrants,,,,,,,,,,,,,,,,,,,32449303.0,228346006003.648,7037.00803692604
PHL,Philippines,ASIA,2019,Whole country,,,,,,,,,,,,,,,,,,,110804683.0,376823402239.136,3400.78949767074
PLW,Palau,ASIA,2019,,,,,,,,,,,,,,,,,,,,17798.0,281941600.0,15841.1956399595
PNG,Papua New Guinea,ASIA,2019,,,,,,,,,,,,,,,,,,,,9609010.0,24750626029.8777,2575.77274140393
PRK,Democratic People's Republic of Korea,ASIA,2019,Whole country,,,,,,,,,,,,,,,,,,,26037632.0,,
PRY,Paraguay,LAC,2019,,,,,,,,,,,,,,,,,,,,6515058.0,37925338329.1494,5821.18199548637
PSE,Palestine,MENA,2019,,4981422.0,1.0,1668077.0,0.33,2472345,0.49631310095791925,841000.0,0.1688272946961731,,,,,,,Y,Conflict/insecurity,,,4685306.0,17133500000.0,3656.85827137011
RUS,Russian Federation,,2019,,,,,,,,,,,,,,,,,,,,145453291.0,1693115002708.32,11447.701171875
RWA,Rwanda,EAST AFRICA,2019,,12600000.0,1.0,120000.0,0.01,merged with Phase 2 ,,12480000.0,0.9904761904761905,,,,,,,N,Conflict/insecurity,,,12776103.0,10349300276.7623,810.051412137354
SDN,Sudan,EAST AFRICA,2019,Whole country,41934359.0,0.9794772382220354,5852810.0,0.14,24246159,0.5781931470563315,11835390.0,0.28,4809357.0,0.11,1043453.0,0.02,0.0,0.0,Y,Economic shocks,,,45548175.0,32338079165.2893,709.975280761719
SEN,Senegal,WEST AFRICA,2019,Whole country,13153814.0,0.8099999999999999,359645.75,0.03,10987773.25,0.8353298328530417,1806395.0,0.1373286105459603,348021.0,0.026457801516731192,11624.75,0.0,0.0,0.0,N,Weather extremes,,,16352922.0,23403995992.1354,1431.18128932159
SLB,Solomon Islands,ASIA,2019,,,,,,,,,,,,,,,,,,,,728147.0,1619155017.3924,2223.66502559565
SLE,Sierra Leone,WEST AFRICA,2019,Whole country,8065730.0,1.0,347934.23000000004,0.04,5095626.319999999,0.6317625707778465,2622169.45,0.3251000777362992,340116.08,0.04216804678559783,7818.15,0.0,0.0,0.0,N,Economic shocks,,,7731991.0,6526183564.19893,844.049555179116
SLV,El Salvador,LAC,2019,,1383406.0,0.22,302258.0,0.22,608306,0.43971617876458535,472842.0,0.34,239228.0,0.17,63030.0,0.05,0.0,0.0,Y,Weather extremes,,,6222318.0,26881140000.0,4320.11671534627
SOM,Somalia,EAST AFRICA,2019,Whole country,12327530.0,1.0,2094000.0,0.17,5998330,0.486580036714573,4235200.0,0.34,1655000.0,0.13,439000.0,0.04,0.0,0.0,Y,Weather extremes,,,16030971.0,8655023960.00102,539.893931565407
SRB,Serbia,MENA,2019,,,,,,,,,,,,,,,,,,,,6945235.0,53864693664.5568,7755.632986437
SSD,South Sudan,EAST AFRICA,2019,Whole country,11385139.0,1.0,6956000.0,0.61,1189139,0.10444659481100758,3240000.0,0.28,5120000.0,0.45,1815000.0,0.16,21000.0,0.0,Y,Conflict/insecurity,,,10423384.0,,
STP,São Tomé and Principe,CS AFRICA,2019,,,,,,,,,,,,,,,,,,,,213392.0,412976082.620705,1935.2931816596
SUR,Suriname,LAC,2019,,,,,,,,,,,,,,,,,,,,605768.0,4016040575.08796,6629.66775248603
SWZ,Eswatini,CS AFRICA,2019,Whole country,943835.0,0.832656975338811,232373.0,0.25,340964,0.3612538208479236,370498.0,0.39,185181.0,0.2,47192.0,0.05,0.0,0.0,Y,Weather extremes,,,1179874.0,4616996144.90635,3913.12643969301
SYR,Syrian Arab Republic,MENA,2019,Whole country,18300000.0,1.0,6600000.0,0.36,9100000,0.4972677595628415,2600000.0,0.14207650273224043,,,,,,,Y,Conflict/insecurity,,,20353534.0,22583045060.0821,1109.53926036049
TCD,Chad,WEST AFRICA,2019,Whole country,14340527.0,0.91,640874.0,0.04,10996109,0.7667855581597525,2703544.0,0.19,619139.0,0.04,21735.0,0.0,,0.04,Y,Conflict/insecurity,,,16685223.0,14905517742.8454,893.336441643325
TGO,Togo,WEST AFRICA,2019,,,,,,,,,,,,,,,,,,,,8463068.0,6992700101.37188,826.260654099894
THA,Thailand,ASIA,2019,,,,,,,,,,,,,,,,,,,,71522271.0,543976691793.886,7605.69657797759
TJK,Tajikistan,ASIA,2019,,,,,,,,,,,,,,,,,,,,9529966.0,8300813599.3084,871.022372934846
TKM,Turkmenistan,ASIA,2019,,,,,,,,,,,,,,,,,,,,6803944.0,45232857142.8571,6648.0348960628
TLS,Timor-Leste,ASIA,2019,,,,,,,,,,,,,,,,,,,,1300945.0,2032550389.41316,1562.36458068032
TON,Tonga,ASIA,2019,,,,,,,,,,,,,,,,,,,,105669.0,494197853.971842,4676.84802517145
TUN,Tunisia,MENA,2019,,,,,,,,,,,,,,,,,,,,11875081.0,41905642418.825,3528.87213306798
TUR,Türkiye,MENA,2019,Refugees,2690000.0,0.75,462679.99999999994,0.17,661739.9999999998,0.2459999999999999,1565580.0000000002,0.582,,,,,,,,Conflict/insecurity,,,82579440.0,761005915750.925,9215.44049888114
TUV,Tuvalu,ASIA,2019,,,,,,,,,,,,,,,,,,,,10581.0,54123198.5662913,5115.13075950206
TZA,United Republic of Tanzania,CS AFRICA,2019,,4839520.0,0.08343280751659339,985278.0,0.2035900254570701,2198685,0.45431881674215624,1655557.0,0.34,760566.0,0.157157321387245,224712.0,0.04643270406982511,0.0,0.0,Y,Weather extremes,,,59174891.0,61026731925.9213,1063.32250976563
UGA,Uganda,EAST AFRICA,2019,Whole country,40000000.0,1.0,1500000.0,0.04,merged with Phase 2 ,,38500000.0,0.9625,,,,,,,Y,Conflict/insecurity,,,42999637.0,35353061007.9635,822.171150141651
UKR,Ukraine,EU,2019,,6100000.0,0.13797441881895073,530000.0,0.09,merged with Phase 2 ,,5570000.0,0.9131147540983606,,,,,,,N,Conflict/insecurity,,,44957458.0,153883047509.577,3619.86157226563
UZB,Uzbekistan,ASIA,2019,,,,,,,,,,,,,,,,,,,,32964701.0,67293639798.3996,2041.38480729431
VCT,Saint Vincent and the Grenadines,LAC,2019,,,,,,,,,,,,,,,,,,,,104167.0,910481481.481481,8740.59425232061
VEN,Venezuela (Bolivarian Republic of),LAC,2019,Whole country,28515829.0,1.0,9300000.0,0.32,2191879.087000001,0.07686534685700357,17023949.913,0.597,,,,,,,Y,Economic shocks,,,28938098.0,,
VNM,Vietnam,ASIA,2019,,,,,,,,,,,,,,,,,,,,97173776.0,334365270496.667,3440.90025375434
VUT,Vanuatu,ASIA,2019,,,,,,,,,,,,,,,,,,,,291985.0,936526267.622513,3207.44650452083
WSM,Samoa,ASIA,2019,,,,,,,,,,,,,,,,,,,,209780.0,912950466.064906,4351.94234943706
XKX,Kosovo,MENA,2019,,,,,,,,,,,,,,,,,,,,1788891.0,7899737577.47286,4415.99716107514
YEM,Yemen,MENA,2019,Whole country,29884585.0,1.0,15900000.0,0.53,5109585,0.17097727808500604,8875000.0,0.3,10879500.0,0.36,4957000.0,0.17,63500.0,0.0,Y,Conflict/insecurity,,,35111408.0,,623.376168144679
ZAF,South Africa,CS AFRICA,2019,,,,,,,,,,,,,,,,,,,,59587885.0,389330032224.269,6533.71121032856
ZMB,Zambia,CS AFRICA,2019,Whole country,9245232.0,0.5176211858238621,2278098.0,0.24,4073759,0.43,3127699.0,0.33,1866246.0,0.2,411852.0,0.04,0.0,0.0,Y,Weather extremes,,,18513839.0,23308667781.2258,1258.98619844462
ZWE,Zimbabwe,CS AFRICA,2019,Whole country,9420663.0,0.6432682144076477,3580214.0,0.38,3161864,0.33563073002399085,2678585.0,0.28,2474756.0,0.26,1105458.0,0.12,0.0,0.0,Y,Economic shocks,,,15271368.0,25715657177.4682,1683.91313584141
AFG,Afghanistan,ASIA,2020,Whole country,40411860.0,0.9684752218834939,16944185.0,0.42,9870118,0.2445187380470148,13597557.0,0.34,11419868.0,0.28,5524317.0,0.14,0.0,0.0,Y,Conflict/insecurity,,,39068979.0,19955929052.1496,510.787063366811
AGO,Angola,CS AFRICA,2020,Residents,903937.0,0.028403362136684995,561836.0,0.62,148727,0.164532484011607,193374.0,0.21,271607.0,0.3,290229.0,0.32,0.0,0.0,Y,Weather extremes,,,33451132.0,48501561203.5686,1449.92286669308
ALB,Albania,MENA,2020,,,,,,,,,,,,,,,,,,,,2837849.0,15241455556.3737,5370.77749956875
ARG,Argentina,LAC,2020,,,,,,,,,,,,,,,,,,,,45191965.0,385740508436.965,8535.59938004389
ARM,Armenia,MENA,2020,,,,,,,,,,,,,,,,,,,,2961500.0,12641698583.2152,4268.68093304583
ASM,American Samoa,LAC,2020,,,,,,,,,,,,,,,,,,,,49761.0,721000000.0,14489.2586563775
AZE,Azerbaijan,MENA,2020,,,,,,,,,,,,,,,,,,,,10093121.0,42693000000.0,4229.91064904503
BDI,Burundi,EAST AFRICA,2020,Whole country,10950595.0,0.9209145572281557,1444440.0,0.13,5587471,0.5102435986355079,3918684.0,0.36,1402386.0,0.13,42054.0,0.0,0.0,0.0,Y,Weather extremes,,,12617036.0,2649680261.44299,210.008139902508
BEN,Benin,WEST AFRICA,2020,,,,,,,,,,,,,,,,,,,,13070169.0,15686741893.5187,1200.19426631122
BFA,Burkina Faso,WEST AFRICA,2020,Whole country,21398997.0,1.0,3280800.0,0.15331559698802705,12933511,0.6043980005231087,5184686.0,0.24228640248886432,2761903.0,0.12906693710924863,507503.0,0.02371620501652484,11394.0,0.0005324548622535907,Y,Conflict/insecurity,,,21478690.0,17725010532.5268,825.237038782475
BGD,Bangladesh,ASIA,2020,Whole country,4500000.0,0.03,1192678.0,0.26503955555555553,merged with Phase 2 ,,3307322.0,0.7349604444444444,,,,,,,Y,Conflict/insecurity,,,166298024.0,373979442362.193,2248.85078828233
BGR,Bulgaria,MENA,2020,,,,,,,,,,,,,,,,,,,,6550696.0,70550652466.6251,10769.9475699414
BIH,Bosnia and Herzegovina,MENA,2020,,,,,,,,,,,,,,,,,,,,3299349.0,20226036564.4129,6130.31133245161
BLR,Belarus,MENA,2020,,,,,,,,,,,,,,,,,,,,9379952.0,61371673344.7424,6542.85579976768
BLZ,Belize,LAC,2020,,,,,,,,,,,,,,,,,,,,390812.0,2042850000.0,5227.19363786168
BOL,Bolivia,LAC,2020,,,,,,,,,,,,,,,,,,,,11816299.0,36629843806.0781,3099.94219053514
BRA,Brazil,LAC,2020,,,,,,,,,,,,,,,,,,,,208660842.0,1476107231310.49,7074.19378337644
BTN,Bhutan,ASIA,2020,,,,,,,,,,,,,,,,,,,,770006.0,2457604333.90927,3191.66906999331
BWA,Botswana,CS AFRICA,2020,,,,,,,,,,,,,,,,,,,,2365894.0,14960251610.8975,6323.29749806946
CAF,Central African Republic,CS AFRICA,2020,Whole country,4596014.0,0.95,2362737.0,0.51,614066,0.13360838326428073,1619211.0,0.35,1608758.0,0.35,753979.0,0.16,0.0,0.0,Y,Conflict/insecurity,,,5026628.0,2326720900.38047,462.879071294011
CHN,China,ASIA,2020,,,,,,,,,,,,,,,,,,,,1411100000.0,14996414166715.1,10627.4637989619
CIV,Côte d'Ivoire,WEST AFRICA,2020,Whole country,6181235.0,0.23,229552.12,0.03713693460934587,5042597.1,0.8157911970666055,909085.78,0.1470718683240485,229552.12,0.03713693460934587,0.0,0.0,0.0,0.0,N,Economic shocks,,,28915449.0,63027852805.4204,2179.72934832935
CMR,Cameroon,WEST AFRICA,2020,Whole country,25931269.0,1.0,2685039.0,0.10354445052419146,17064485,0.6580659434754235,6181745.0,0.23838960600038508,2586344.0,0.09973842776456486,98695.0,0.0038060227596266112,0.0,0.0,Y,Conflict/insecurity,,,26210558.0,40773241177.0505,1555.60370660749
COD,Democratic Republic of the Congo,CS AFRICA,2020,Whole country,66665234.0,0.65,21834713.0,0.33,15806389,0.23710093029899212,29024132.0,0.44,16131386.0,0.24,5703327.0,0.09,0.0,0.0,Y,Conflict/insecurity,,,95989998.0,48716961860.1325,507.521230077872
COG,Congo,CS AFRICA,2020,Whole country,,,,,,,,,,,,,,,,,,,5752791.0,11468687464.0046,1993.586671931
COG,Congo - refugees,CS AFRICA,2020,Whole country,253826.0,0.04599881227212488,127265.0,0.5013867767683373,merged with Phase 2 ,,126561.0,0.49861322323166263,,,,,,,N,Weather extremes,,,5752791.0,11468687464.0046,1993.586671931
COL,Colombia,LAC,2020,,,,,,,,,,,,,,,,,,,,50629997.0,270348342541.465,5339.68711357943
COL,Colombia - migrants,LAC,2020,Migrants,,,,,,,,,,,,,,,,,,,50629997.0,270348342541.465,5339.68711357943
COM,Comoros,CS AFRICA,2020,,,,,,,,,,,,,,,,,,,,802163.0,1225039195.93742,1527.16990927956
CPV,Cabo Verde,WEST AFRICA,2020,Whole country,481155.0,0.86,10012.22,0.020808720682524342,405621.65,0.8430165954837838,65521.12999999999,0.13617468383369183,10012.22,0.020808720682524342,0.0,0.0,0.0,0.0,N,Weather extremes,,,514679.0,1821565613.68613,3539.22661248299
CRI,Costa Rica,LAC,2020,,,,,,,,,,,,,,,,,,,,5034320.0,62395610759.9798,12394.0493969354
CUB,Cuba,LAC,2020,,,,,,,,,,,,,,,,,,,,11176354.0,107351800000.0,9605.26125067263
DJI,Djibouti,EAST AFRICA,2020,Whole country,1117143.0,1.0,154979.0,0.14,668756,0.598630613985855,293408.0,0.26,129106.0,0.12,25873.0,0.02,0.0,0.0,N,Economic shocks,,,1105188.0,3144136196.6228,2844.88810647853
DMA,Dominica,LAC,2020,,,,,,,,,,,,,,,,,,,,67573.0,528944444.444444,7827.74842680426
DOM,Dominican Republic,LAC,2020,,,,,,,,,,,,,,,,,,,,11008300.0,78546672406.8291,7135.22273255899
DZA,Algeria,MENA,2020,Refugees,,,,,,,,,,,,,,,,,,,44042091.0,164873415325.201,3743.5419522929
ECU,Ecuador,LAC,2020,,,,,,,,,,,,,,,,,,,,17546065.0,95865473000.0,5463.64515348598
ECU,Ecuador - migrants,LAC,2020,Migrants,,,,,,,,,,,,,,,,,,,17546065.0,95865473000.0,5463.64515348598
EGY,"Egypt, Arab Rep.",MENA,2020,Refugees,130000.0,0.5022873392680515,50050.0,0.385,merged with Phase 2 ,,79950.0,0.615,,,,,,,,Conflict/insecurity,,,109315124.0,383817841547.099,3511.11381026379
ERI,Eritrea,EAST AFRICA,2020,Whole country,,,,,,,,,,,,,,,,,,,3291271.0,,
ETH,Ethiopia,EAST AFRICA,2020,Whole country,52987400.0,0.46090428307992065,8609537.0,0.16,28605694,0.5398584191713501,15772169.0,0.8286420096725932,7191494.0,0.14,1418043.0,0.03,0.0,0.0,Y,Economic shocks,,,118917671.0,107657732424.155,905.313159254148
FJI,Fiji,ASIA,2020,,,,,,,,,,,,,,,,,,,,914963.0,4432466219.87685,4844.42127154524
FSM,"Micronesia, Fed. Sts.",ASIA,2020,,,,,,,,,,,,,,,,,,,,110916.0,372902690.041619,3362.02793142215
GAB,Gabon,CS AFRICA,2020,,,,,,,,,,,,,,,,,,,,2322539.0,15342236163.9943,6605.80346077904
GEO,Georgia,MENA,2020,,,,,,,,,,,,,,,,,,,,3722716.0,16010869215.68,4300.85701291207
GHA,Ghana,WEST AFRICA,2020,,,,,,,,,,,,,,,,,,,,31887809.0,70008243859.8666,2195.45481659987
GIN,Guinea,WEST AFRICA,2020,Whole country,10259827.0,0.82,630706.0,0.06,7563291,0.75,2065830.0,0.19,630706.0,0.06,0.0,0.0,0.0,0.0,N,Economic shocks,,,13371183.0,14088693742.9464,1053.66097696415
GMB,Gambia,WEST AFRICA,2020,Whole country,2455842.8835520805,1.0,136586.25948665637,0.05561685578561965,1763268.2128397122,0.717989014952519,555988.4112257119,0.2263941292618613,136586.25948665637,0.05561685578561965,0.0,0.0,0.0,0.0,N,Weather extremes,,,2515733.0,1812170891.19069,720.335143352133
GNB,Guinea-Bissau,WEST AFRICA,2020,,1276411.0,0.62,153132.0,0.11997076176874064,658079,0.5155698282136396,465200.0,0.3644594100176197,147625.0,0.11565632073054839,5507.0,0.004314441038192244,0.0,0.0,N,Weather extremes,,,2013255.0,1683619351.72486,836.26731423732
GNQ,Equatorial Guinea,CS AFRICA,2020,,,,,,,,,,,,,,,,,,,,1716468.0,9893816007.7398,5764.05502912947
GRD,Grenada,LAC,2020,,,,,,,,,,,,,,,,,,,,116341.0,1043411111.11111,8968.55890108484
GTM,Guatemala,LAC,2020,,16858333.0,1.0,3727600.0,0.23,6461787,0.3832992858783843,6668946.0,0.4,3299978.0,0.2,427622.0,0.02,0.0,0.0,Y,Weather extremes,,,17357325.0,77719464220.73,4477.61761796418
GUY,Guyana,LAC,2020,,,,,,,,,,,,,,,,,,,,807481.0,5471256594.72422,6775.70939096303
HND,Honduras,LAC,2020,,9304380.0,1.0,2909522.0,0.31,2929158,0.31481495811649995,3465700.0,0.37,2295570.0,0.246719287045456,613952.0,0.07,0.0,0.0,Y,Weather extremes,,,10119640.0,23352232483.755,2307.61494319511
HTI,Haiti,LAC,2020,Whole country,10450082.0,0.927824025570452,4101280.0,0.4,3549697,0.3396812580035257,2799105.0,0.27,2897997.0,0.28,1203283.0,0.12,0.0,0.0,Y,Economic shocks,,,11243848.0,14508222518.3018,1290.32538667383
IDN,Indonesia,ASIA,2020,,,,,,,,,,,,,,,,,,,,274814866.0,1059054842698.48,3853.70288774146
IND,India,ASIA,2020,,,,,,,,,,,,,,,,,,,,1402617695.0,2674851578587.27,1907.04251637669
IRN,"Iran, Islamic Rep.",MENA,2020,Refugees,,,,,,,,,,,,,,,,,,,87723443.0,262186179355.944,2988.78122414716
IRQ,Iraq,MENA,2020,Whole country,5865000.0,0.15,731000.0,0.12,merged with Phase 2 ,,5134000.0,0.8753623188405797,,,,,,,N,Conflict/insecurity,,,42116605.0,180898797516.874,4295.18945121228
JAM,Jamaica,LAC,2020,,,,,,,,,,,,,,,,,,,,2830739.0,13812421835.7369,4879.44025773374
JOR,Jordan,MENA,2020,Refugees,620638.0,0.83,155159.5,0.25,62063.79999999999,0.09999999999999998,403414.7,0.65,,,,,,,,Conflict/insecurity,,,10865228.0,43700383098.5916,4022.0401356135
KAZ,Kazakhstan,ASIA,2020,,,,,,,,,,,,,,,,,,,,19482117.0,171082365861.423,8781.50797787648
KEN,Kenya,EAST AFRICA,2020,Whole country,17909824.0,0.33307589592903236,1883261.0,0.1,9694180,0.5412772342151436,6332383.0,0.35,1483730.0,0.08,399531.0,0.02,0.0,0.0,Y,Economic shocks,,,52217334.0,100657505750.545,1927.66459027849
KGZ,Kyrgyzstan,ASIA,2020,Whole country,,,,,,,,,,,,,,,,,,,6726596.0,8270468614.24051,1229.51766602907
KHM,Cambodia,ASIA,2020,,,,,,,,,,,,,,,,,,,,16725474.0,34818073901.4851,2081.73914242939
KIR,Kiribati,ASIA,2020,,,,,,,,,,,,,,,,,,,,126099.0,220897998.732518,1751.7823197053
LAO,Lao People's Democratic Republic,ASIA,2020,,,,,,,,,,,,,,,,,,,,7346533.0,18981805250.2424,2583.77730696131
LBN,Lebanon ,MENA,2020,Whole country,879529.0,1.0,430969.21,0.49,merged with Phase 2 ,,448559.79,0.51,,,,,,,,Conflict/insecurity,,,5702398.0,31712128253.7961,5561.19166950397
LBR,Liberia,WEST AFRICA,2020,Whole country,4568298.0,0.88,450735.0,0.09866606775652552,3003824,0.6575367894125996,1113739.0,0.24379736173078026,405076.0,0.08867109807635142,45659.0,0.009994750780268713,0.0,0.0,N,Economic shocks,,,5149463.0,3176126300.0,616.787867006715
LBY,Libya,MENA,2020,Whole country,7400000.0,1.0,698755.0,0.09442635135135136,merged with Phase 2 ,,6701245.0,0.9055736486486486,,,,,,,N,Conflict/insecurity,,,7045399.0,46854285440.642,6650.33810585348
LCA,Saint Lucia,LAC,2020,,,,,,,,,,,,,,,,,,,,178250.0,1499274074.07407,8411.07474936367
LKA,Sri Lanka,ASIA,2020,,,,,,,,,,,,,,,,,,,,21919000.0,84335574581.5072,3847.60137695639
LSO,Lesotho,CS AFRICA,2020,Whole country,1465150.0,0.7293654274365654,582169.0,0.4,404452,0.27604818619254,478529.0,0.33,481725.0,0.33,100444.0,0.07,0.0,0.0,Y,Economic shocks,,,2235727.0,2053699870.07191,918.582577421982
MAR,Morocco,MENA,2020,,,,,,,,,,,,,,,,,,,,36584208.0,121353645057.144,3268.0302734375
MDA,Moldova,EU,2020,,,,,,,,,,,,,,,,,,,,2635130.0,11530746234.4492,4375.7788930524
MDG,Madagascar,CS AFRICA,2020,Whole country,3908628.0,0.15220311318283844,1062712.0,0.27,1191738,0.3048993150537733,1654178.0,0.42321193011972486,858496.0,0.22,204216.0,0.05,0.0,0.0,Y,Weather extremes,,,28953556.0,13051441203.9474,450.771615201509
MDV,Maldives,ASIA,2020,,,,,,,,,,,,,,,,,,,,502118.0,3712604583.36665,7393.8886543933
MEX,Mexico,LAC,2020,,,,,,,,,,,,,,,,,,,,126799054.0,1121064767401.51,8841.2707511328
MHL,Marshall Islands,ASIA,2020,,,,,,,,,,,,,,,,,,,,42706.0,241800000.0,5661.96787336674
MKD,North Macedonia,EU,2020,,,,,,,,,,,,,,,,,,,,1856124.0,12361036913.8409,6659.59651070776
MLI,Mali,WEST AFRICA,2020,Whole country,20537000.0,0.98,1340740.9005103142,0.06528416519015995,15541372.066374047,0.7567498693272653,3654887.033115642,0.17796596548257507,1210866.4935497835,0.05896024217508809,129874.40696053072,0.00632392301507186,0.0,0.0,Y,Conflict/insecurity,,,21713836.0,20698560938.7775,953.242943290974
MMR,Myanmar,ASIA,2020,Whole country,,,,,,,,,,,,,,,,,,,53016522.0,79006113643.1906,1490.21683548367
MNE,Montenegro,EU,2020,,,,,,,,,,,,,,,,,,,,626590.0,4769996866.00758,7612.62845881291
MNG,Mongolia,ASIA,2020,,,,,,,,,,,,,,,,,,,,3327204.0,13312981429.0891,4001.25193077703
MOZ,Mozambique,CS AFRICA,2020,Whole country,18143069.0,0.6034283901550981,2674922.0,0.15,6695577,0.36904324180214493,8772570.0,0.48,2368993.0,0.13,305929.0,0.02,0.0,0.0,Y,Economic shocks,,,30783688.0,14235420174.1884,462.433876479921
MRT,Mauritania,WEST AFRICA,2020,Whole country,4173047.0,1.0,609180.2901093876,0.1459797337795111,2764040.4557203036,0.6623554577075944,799826.2541703086,0.19166480851289439,542193.8806338437,0.1299275758537691,66986.40947554393,0.01605215792574201,0.0,0.0,N,Weather extremes,,,4600131.0,8260752385.23089,1795.76459566714
MUS,Mauritius,CS AFRICA,2020,,,,,,,,,,,,,,,,,,,,1266014.0,11408106446.3144,9011.04288445023
MWI,Malawi,CS AFRICA,2020,Whole country,17677952.0,0.8965199281990971,2549703.0,0.14,8945219,0.5060099156282357,6183030.0,0.35,2549703.0,0.14,0.0,0.0,0.0,0.0,Y,Economic shocks,,,19533888.0,11769313597.8545,602.507478176106
MYS,Malaysia,ASIA,2020,,,,,,,,,,,,,,,,,,,,33889558.0,337456163961.211,9957.52626697613
NAM,Namibia,CS AFRICA,2020,Whole country,2256200.0,0.887918142463597,440610.0,0.2,1164920,0.5163194752238277,650670.0,0.29,426310.0,0.19,14300.0,0.01,0.0,0.0,N,Economic shocks,,,2728762.0,10583748541.5258,3878.58982993966
NER,Niger,WEST AFRICA,2020,Whole country,22140082.697925784,0.96,2012366.6754278268,0.0908924642642079,15109101.926423948,0.6824320456508258,5018614.096074009,0.22667549008496626,1950608.4960912236,0.0881030356889303,61758.17933660327,0.002789428575277596,0.0,0.0,Y,Conflict/insecurity,,,23717613.0,13744653103.058,579.512495758236
NGA,Nigeria,WEST AFRICA,2020,Whole country,103248931.0,0.49,9206125.0,0.08916436142084609,70161514,0.6795374375353097,23881292.0,0.23129820104384421,8543347.0,0.08274513757435416,662778.0,0.006419223846491931,0.0,0.0,Y,Conflict/insecurity,,,213996181.0,432198898467.795,2019.65706326224
